,CountryCode,1995_dep,1996_dep,1997_dep,1998_dep,1999_dep,2000_dep,2001_dep,2002_dep,2003_dep,2004_dep,2005_dep,2006_dep,2007_dep,2008_dep,2009_dep,2010_dep,2011_dep,2012_dep,2013_dep,2014_dep,2015_dep,2016_dep,2017_dep,2018_dep,1995_pop,1996_pop,1997_pop,1998_pop,1999_pop,2000_pop,2001_pop,2002_pop,2003_pop,2004_pop,2005_pop,2006_pop,2007_pop,2008_pop,2009_pop,2010_pop,2011_pop,2012_pop,2013_pop,2014_pop,2015_pop,2016_pop,2017_pop,2018_pop,1995_dpc,1996_dpc,1997_dpc,1998_dpc,1999_dpc,2000_dpc,2001_dpc,2002_dpc,2003_dpc,2004_dpc,2005_dpc,2006_dpc,2007_dpc,2008_dpc,2009_dpc,2010_dpc,2011_dpc,2012_dpc,2013_dpc,2014_dpc,2015_dpc,2016_dpc,2017_dpc,2018_dpc,CountryCode2,Continent,CountryName,1995_exp,1996_exp,1997_exp,1998_exp,1999_exp,2000_exp,2001_exp,2002_exp,2003_exp,2004_exp,2005_exp,2006_exp,2007_exp,2008_exp,2009_exp,2010_exp,2011_exp,2012_exp,2013_exp,2014_exp,2015_exp,2016_exp,2017_exp,2018_exp
104,KWT,878000.0,1051000.0,1097000.0,1264000.0,1209000.0,1236000.0,1666000.0,1725000.0,1774000.0,1928000.0,2173000.0,2529000.0,2649000.0,,,,,,,,,,,,1605901.0,1626857.0,1710256.0,1831119.0,1951636.0,2045123.0,2103282.0,2136997.0,2161626.0,2200492.0,2270198.0,2373672.0,2504019.0,2656009.0,2821045.0,2991884.0,3168060.0,3348853.0,3526376.0,3690941.0,3835591.0,3956875.0,4056099.0,4137312.0,0.5467335782218207,0.6460309664586378,0.6414244417210055,0.6902882881997292,0.6194802719359552,0.604364627457615,0.7920954013774663,0.8072074972496451,0.82067850775296,0.8761676934067473,0.9571852323013235,1.0654378532501543,1.0578993210514775,,,,,,,,,,,,KW,Asia,Kuwait,2514000000.0,2779000000.0,2684000000.0,2823000000.0,2574000000.0,2852000000.0,3207000000.0,3412000000.0,3750000000.0,4147000000.0,4997000000.0,6074000000.0,7267000000.0,8341000000.0,6799000000.0,7106000000.0,8879000000.0,10073000000.0,10567000000.0,12280000000.0,13148000000.0,13232000000.0,13722000000.0,14318000000.0
105,LAO,,,,,,,,,,,,,,,,1686000.0,1788000.0,2052000.0,2857000.0,3320000.0,3067000.0,3059000.0,3049000.0,3207000.0,4846483.0,4951195.0,5050315.0,5144602.0,5235346.0,5323700.0,5409582.0,5493246.0,5576640.0,5662208.0,5751676.0,5846074.0,5944948.0,6046620.0,6148623.0,6249165.0,6347567.0,6444530.0,6541304.0,6639756.0,6741164.0,6845846.0,6953035.0,7061507.0,,,,,,,,,,,,,,,,0.2697960447515788,0.2816827297766215,0.3184095659419694,0.43676306742508836,0.5000183741691713,0.45496593763332266,0.44684031747135416,0.43851354120898284,0.45415235019946876,LA,Asia,Lao PDR,34000000.0,28000000.0,27000000.0,29000000.0,17000000.0,8000000.0,4100000.0,4300000.0,5000000.0,8000000.0,10000000.0,15000000.0,14000000.0,51000000.0,91000000.0,215000000.0,248000000.0,614000000.0,907000000.0,1054000000.0,1002000000.0,912100000.0,930000000.0,949000000.0
106,LBN,,,,,,,,,,,,,,,,,,,,,,,,,3528380.0,3610665.0,3658424.0,3693520.0,3747766.0,3842778.0,3991001.0,4182205.0,4388375.0,4569378.0,4698763.0,4759753.0,4767344.0,4764741.0,4813026.0,4953061.0,5202343.0,5538634.0,5914621.0,6262410.0,6532678.0,6711121.0,6811873.0,6848925.0,,,,,,,,,,,,,,,,,,,,,,,,,LB,Asia,Lebanon,,,,,,,,2683000000.0,3319000000.0,3719000000.0,3565000000.0,3783000000.0,3914000000.0,4297000000.0,4928000000.0,4868000000.0,4440000000.0,4511000000.0,4692000000.0,5198000000.0,5187000000.0,5252000000.0,5704000000.0,6395000000.0
107,LBR,,,,,,,,,,,,,,,,,,,,,,,,,2044661.0,2160478.0,2326202.0,2517481.0,2699712.0,2848456.0,2953927.0,3024729.0,3077058.0,3135651.0,3218116.0,3329211.0,3461911.0,3607860.0,3754133.0,3891356.0,4017443.0,4135659.0,4248334.0,4359505.0,4472230.0,4586788.0,4702228.0,4818977.0,,,,,,,,,,,,,,,,,,,,,,,,,LR,Africa,Liberia,,,,,,,,,,29000000.0,33000000.0,41000000.0,48000000.0,58000000.0,51000000.0,1700000.0,1900000.0,2100000.0,2400000.0,2200000.0,2500000.0,3510000.0,5970000.0,7700000.0
108,LBY,484000.0,493000.0,650000.0,,,,,,,,,,,,,,,,,,,,,,4948798.0,5036171.0,5118007.0,5196780.0,5275926.0,5357891.0,5443248.0,5531089.0,5620547.0,5710154.0,5798614.0,5886872.0,5974787.0,6058748.0,6133984.0,6197663.0,6247439.0,6285750.0,6320359.0,6362037.0,6418315.0,6492164.0,6580724.0,6678567.0,0.09780152675457758,0.09789183091678182,0.12700256173936456,,,,,,,,,,,,,,,,,,,,,,LY,Africa,Libya,98000000.0,85000000.0,286000000.0,423000000.0,574000000.0,495000000.0,572000000.0,654000000.0,689000000.0,789000000.0,920000000.0,915000000.0,1010000000.0,1339000000.0,1683000000.0,2184000000.0,2269000000.0,2654000000.0,2598000000.0,1325000000.0,1066000000.0,813000000.0,,
109,LCA,,,,,,,,,,,,,,,,,,,,,,,,,146870.0,148834.0,150913.0,153021.0,154995.0,156729.0,158179.0,159392.0,160530.0,161816.0,163417.0,165381.0,167639.0,170011.0,172221.0,174085.0,175544.0,176646.0,177513.0,178296.0,179126.0,180024.0,180955.0,181889.0,,,,,,,,,,,,,,,,,,,,,,,,,LC,Americas,St. Lucia,25000000.0,29000000.0,29000000.0,31000000.0,33000000.0,33000000.0,32000000.0,34000000.0,36000000.0,37000000.0,39000000.0,39000000.0,42000000.0,45000000.0,47000000.0,48000000.0,48000000.0,45000000.0,46000000.0,66000000.0,76000000.0,78000000.0,84000000.0,87000000.0
110,LIE,,,,,,,,,,,,,,,,,,,,,,,,,30880.0,31348.0,31830.0,32311.0,32769.0,33184.0,33552.0,33879.0,34175.0,34452.0,34713.0,34970.0,35217.0,35471.0,35727.0,35994.0,36293.0,36615.0,36934.0,37223.0,37470.0,37658.0,37800.0,37910.0,,,,,,,,,,,,,,,,,,,,,,,,,LI,Europe,Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,
111,LKA,504000.0,494000.0,531000.0,518000.0,497000.0,524000.0,505000.0,533000.0,561000.0,680000.0,727000.0,757000.0,862000.0,966000.0,963000.0,1122000.0,1239000.0,1269000.0,1262000.0,1311000.0,1356000.0,1448000.0,1439000.0,1476000.0,18242912.0,18367288.0,18470900.0,18564599.0,18663284.0,18777601.0,18911730.0,19062482.0,19224037.0,19387153.0,19544988.0,19695972.0,19842044.0,19983984.0,20123508.0,20261737.0,20398670.0,20425000.0,20585000.0,20778000.0,20970000.0,21203000.0,21444000.0,21670000.0,0.02762716829418461,0.02689564186068188,0.028747922407679104,0.027902568754649644,0.0266298257048438,0.027905588152607994,0.026703003902868748,0.027960682139922807,0.02918221599344612,0.03507477348530751,0.03719623670272911,0.03843425447599134,0.043443104954308136,0.04833870963867865,0.04785447944761917,0.05537531160334378,0.060739254078819846,0.062129742962056304,0.061306776779208164,0.0630955818654346,0.06466380543633762,0.06829222279866057,0.06710501772057452,0.06811259806183664,LK,Asia,Sri Lanka,279000000.0,267000000.0,280000000.0,326000000.0,341000000.0,383000000.0,402000000.0,438000000.0,462000000.0,499000000.0,552000000.0,666000000.0,709000000.0,777000000.0,735000000.0,828000000.0,926000000.0,1219000000.0,1808000000.0,1922000000.0,2152000000.0,2295000000.0,2409000000.0,2487000000.0
112,LSO,,,,,,,,,,,,,,,,,,,,,,,,,1898598.0,1934291.0,1968044.0,1997516.0,2019731.0,2032804.0,2035740.0,2029829.0,2018348.0,2005940.0,1996114.0,1989939.0,1986922.0,1987129.0,1990131.0,1995581.0,2003787.0,2014990.0,2028519.0,2043437.0,2059021.0,2075001.0,2091412.0,2108132.0,,,,,,,,,,,,,,,,,,,,,,,,,LS,Africa,Lesotho,17000000.0,16000000.0,17000000.0,16000000.0,17000000.0,195000000.0,166000000.0,164000000.0,242000000.0,278000000.0,271000000.0,263000000.0,276000000.0,248000000.0,247000000.0,278000000.0,300000000.0,252000000.0,212000000.0,177000000.0,180000000.0,252000000.0,323000000.0,339000000.0
113,LTU,1925000.0,2864000.0,2981000.0,3241000.0,3487000.0,3632000.0,3390000.0,3584000.0,3502000.0,,1633000.0,1789000.0,1661000.0,1757000.0,1288000.0,1411000.0,1526000.0,1708000.0,1764000.0,1789000.0,1860000.0,1953000.0,2032000.0,2244000.0,3629102.0,3601613.0,3575137.0,3549331.0,3524238.0,3499536.0,3470818.0,3443067.0,3415213.0,3377075.0,3322528.0,3269909.0,3231294.0,3198231.0,3162916.0,3097282.0,3028115.0,2987773.0,2957689.0,2932367.0,2904910.0,2868231.0,2828403.0,2801543.0,0.5304342506768892,0.7951992621083942,0.8338142006865751,0.9131298264377146,0.9894337442590426,1.0378518752200292,0.9767149991731056,1.0409324012573673,1.0254118849980953,,0.4914932244363328,0.5471100266093032,0.5140355535584197,0.5493661965005029,0.4072191610526489,0.455560714200386,0.5039438726732637,0.5716632421539387,0.5964115902652375,0.6100873458199468,0.6402952242926631,0.6809075001281277,0.7184266174233304,0.8009871702843754,LT,Europe,Lithuania,107000000.0,270000000.0,289000000.0,304000000.0,350000000.0,261000000.0,227000000.0,334000000.0,476000000.0,643000000.0,743000000.0,909000000.0,1144000000.0,1530000000.0,1119000000.0,849000000.0,859000000.0,925000000.0,1069000000.0,1059000000.0,951000000.0,1012000000.0,1115000000.0,1195000000.0
114,LUX,,,694000.0,757000.0,809000.0,950000.0,923000.0,1049000.0,1021000.0,1100000.0,1185000.0,1084000.0,1132000.0,1190000.0,1362000.0,1237000.0,1643000.0,1580000.0,1624000.0,1815000.0,1702000.0,1588000.0,1802000.0,1989000.0,408625.0,414225.0,419450.0,424700.0,430475.0,436300.0,441525.0,446175.0,451630.0,458095.0,465158.0,472637.0,479993.0,488650.0,497783.0,506953.0,518347.0,530946.0,543360.0,556319.0,569604.0,582014.0,596336.0,607950.0,,,1.6545476218858028,1.7824346597598304,1.8793193565247692,2.1774008709603483,2.090481852669724,2.3510954221998093,2.2607001306379115,2.4012486492976346,2.5475214873225873,2.2935148962099876,2.358367726196007,2.4352808758825337,2.7361320093293666,2.4400684087084996,3.169691345758729,2.9758205165873743,2.9888103651354534,3.262516649620092,2.988040814320124,2.7284567037906307,3.02178637546618,3.2716506291635827,LU,Europe,Luxembourg,1193000000.0,1189000000.0,1115000000.0,1335000000.0,1316000000.0,1309000000.0,1464000000.0,1936000000.0,2445000000.0,2920000000.0,3015000000.0,3058000000.0,3491000000.0,3839000000.0,3670000000.0,3626000000.0,3873000000.0,3094000000.0,3292000000.0,3359000000.0,2874000000.0,2914000000.0,3043000000.0,3290000000.0
115,LVA,,,,,,,,,,,,,,,1573000.0,1650000.0,1530000.0,1398000.0,1246000.0,1362000.0,1242000.0,1250000.0,1265000.0,1368000.0,2485056.0,2457222.0,2432851.0,2410019.0,2390482.0,2367550.0,2337170.0,2310173.0,2287955.0,2263122.0,2238799.0,2218357.0,2200325.0,2177322.0,2141669.0,2097555.0,2059709.0,2034319.0,2012647.0,1993782.0,1977527.0,1959537.0,1942248.0,1927174.0,,,,,,,,,,,,,,,0.7344739079661703,0.7866301479579797,0.7428233794191316,0.6872078567815568,0.6190852146451912,0.6831238319936683,0.6280571643269599,0.6379057910108358,0.651307145122559,0.7098476837068163,LV,Europe,Latvia,62000000.0,407000000.0,379000000.0,355000000.0,321000000.0,281000000.0,255000000.0,267000000.0,365000000.0,428000000.0,655000000.0,788000000.0,1021000000.0,1139000000.0,798000000.0,648000000.0,765000000.0,680000000.0,715000000.0,715000000.0,618000000.0,699000000.0,728000000.0,778000000.0
116,MAC,,,,,,,,,,,629000.0,645000.0,599000.0,606000.0,671000.0,753000.0,908000.0,1291000.0,1446000.0,1537000.0,1466000.0,1251000.0,1391000.0,1579000.0,385513.0,393373.0,401352.0,409616.0,418383.0,427782.0,437938.0,448821.0,460165.0,471597.0,482858.0,493799.0,504511.0,515239.0,526400.0,538219.0,550832.0,564039.0,577372.0,590208.0,602085.0,612836.0,622585.0,631636.0,,,,,,,,,,,1.302660409478563,1.3061994860256907,1.1872882850919009,1.1761532026884611,1.2746960486322187,1.3990587474615352,1.6484154878438435,2.2888488207375732,2.50445120303721,2.6041666666666665,2.4348721526030377,2.041329164735753,2.2342330766080134,2.4998575128713374,MO,Asia,"Macao SAR, China",,,,,,,,512000000.0,471000000.0,529000000.0,475000000.0,506000000.0,608000000.0,695000000.0,714000000.0,883000000.0,1064000000.0,1155000000.0,1236000000.0,1344000000.0,1336000000.0,1319000000.0,1391000000.0,1411000000.0
117,MAF,,,,,,,,,,,,,,,,,,,,,,,,,27321.0,26849.0,26909.0,27392.0,28116.0,28935.0,29853.0,30910.0,32053.0,33186.0,34248.0,35237.0,36137.0,36885.0,37377.0,37582.0,37446.0,37009.0,36453.0,36015.0,35858.0,36065.0,36560.0,37264.0,,,,,,,,,,,,,,,,,,,,,,,,,MF,Americas,St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,
118,MAR,1317000.0,1212000.0,1203000.0,1275000.0,1545000.0,1508000.0,1701000.0,1533000.0,1612000.0,1603000.0,2247000.0,2135000.0,2669000.0,3421000.0,2293000.0,2175000.0,2378000.0,2323000.0,2195000.0,1850000.0,1910000.0,1864000.0,1849000.0,1923000.0,26994250.0,27383473.0,27754571.0,28110443.0,28455509.0,28793679.0,29126330.0,29454768.0,29782884.0,30115214.0,30455561.0,30804683.0,31163673.0,31536811.0,31929087.0,32343389.0,32781850.0,33241898.0,33715693.0,34192347.0,34663603.0,35126296.0,35581294.0,36029138.0,0.04878816785056077,0.044260273340784785,0.043344211661567385,0.0453568092114379,0.0542952860200111,0.05237260580698979,0.05840076659160286,0.052045903060584285,0.05412504712438191,0.05322890948076942,0.07377962927689954,0.06930764390596066,0.08564459009693755,0.10847640872756602,0.07181539515990545,0.06724712738049807,0.07254014035205457,0.06988168966765977,0.06510321469589843,0.054105674582677815,0.05510102339909674,0.05306565770555484,0.05196550749390958,0.05337346677569694,MA,Africa,Morocco,356000000.0,353000000.0,363000000.0,496000000.0,578000000.0,506000000.0,589000000.0,669000000.0,845000000.0,912000000.0,999000000.0,1113000000.0,1418000000.0,1910000000.0,1713000000.0,1879000000.0,2260000000.0,2095000000.0,2002000000.0,2273000000.0,2155000000.0,2312000000.0,2829000000.0,3018000000.0
119,MCO,,,,,,,,,,,,,,,,,,,,,,,,,30716.0,30995.0,31280.0,31556.0,31844.0,32147.0,32470.0,32806.0,33153.0,33500.0,33843.0,34190.0,34525.0,34872.0,35226.0,35612.0,36024.0,36460.0,36901.0,37322.0,37718.0,38070.0,38392.0,38682.0,,,,,,,,,,,,,,,,,,,,,,,,,MC,Europe,Monaco,,,,,,,,,,,,,,,,,,,,,,,,
120,MDA,,,,,,,,,,,,,,,93300.0,117200.0,136100.0,146800.0,157600.0,180600.0,189800.0,177000.0,229000.0,264000.0,2952307.0,2946401.0,2935524.0,2934339.0,2929735.0,2923783.0,2917252.0,2910504.0,2902320.0,2895147.0,2888111.0,2880095.0,2873429.0,2867964.0,2864346.0,2861487.0,2859833.0,2859458.0,2858692.0,2856950.0,2834530.0,2802170.0,2755158.0,2708214.0,,,,,,,,,,,,,,,0.03257288051094386,0.04095772582576821,0.047590191455235326,0.051338400494079645,0.055130108455195594,0.06321426696302,0.06695995456036803,0.06316533258153502,0.08311683032334262,0.09748121824937026,MD,Europe,Moldova,73000000.0,77000000.0,75000000.0,73000000.0,69000000.0,86000000.0,90000000.0,109000000.0,118000000.0,135000000.0,170000000.0,224000000.0,290000000.0,359000000.0,307000000.0,298000000.0,349000000.0,396000000.0,428000000.0,442000000.0,370000000.0,334000000.0,380000000.0,438000000.0
121,MDG,39000.0,,,,,,,,,,,,,,,,,,,,,,,,13475400.0,13902688.0,14347854.0,14808791.0,15282521.0,15766806.0,16260932.0,16765117.0,17279141.0,17802997.0,18336724.0,18880269.0,19433530.0,19996473.0,20569117.0,21151640.0,21743967.0,22346641.0,22961253.0,23589887.0,24234088.0,24894380.0,25570540.0,26262368.0,0.0028941626964691216,,,,,,,,,,,,,,,,,,,,,,,,MG,Africa,Madagascar,79000000.0,89000000.0,101000000.0,140000000.0,133000000.0,139000000.0,179000000.0,192000000.0,67000000.0,108000000.0,164000000.0,167000000.0,188000000.0,264000000.0,225000000.0,216000000.0,288000000.0,235000000.0,256000000.0,317000000.0,240000000.0,300000000.0,319000000.0,309000000.0
122,MDV,32000.0,32000.0,33000.0,37000.0,42000.0,42000.0,41000.0,43000.0,44000.0,61000.0,77000.0,74000.0,102000.0,123000.0,,,,,,,,,,,254139.0,259183.0,263842.0,268455.0,273527.0,279398.0,286306.0,294186.0,302683.0,311265.0,319608.0,327487.0,335169.0,343452.0,353398.0,365734.0,380495.0,397237.0,415593.0,435015.0,454915.0,475513.0,496402.0,515696.0,0.12591534553925215,0.1234648877434091,0.12507485540588686,0.13782570635674507,0.15354974097621077,0.15032319486896828,0.14320342570536418,0.14616603101439227,0.14536660466560725,0.19597449118917964,0.2409201271557658,0.2259631680036154,0.30432408725150595,0.3581286467978058,,,,,,,,,,,MV,Asia,Maldives,41000000.0,48000000.0,51000000.0,55000000.0,58000000.0,60000000.0,59000000.0,60000000.0,60000000.0,75000000.0,94000000.0,106000000.0,152000000.0,211000000.0,212000000.0,252000000.0,231000000.0,207000000.0,252000000.0,271000000.0,309000000.0,347000000.0,376000000.0,433000000.0
123,MEX,8450000.0,9001000.0,8910000.0,9637000.0,10352000.0,11079000.0,12075000.0,11948000.0,11044000.0,12494000.0,13305000.0,14002000.0,15257000.0,14527000.0,14104000.0,14334000.0,14799000.0,15581000.0,15911000.0,18261000.0,19603000.0,20223000.0,19067000.0,19748000.0,91663285.0,93147044.0,94611002.0,96056321.0,97484832.0,98899845.0,100298153.0,101684758.0,103081020.0,104514932.0,106005203.0,107560153.0,109170502.0,110815271.0,112463887.0,114092963.0,115695473.0,117274155.0,118827161.0,120355128.0,121858258.0,123333376.0,124777324.0,126190788.0,0.09218521897835104,0.09663215936299599,0.09417509392829387,0.10032655737460526,0.10619087900772091,0.11202242025758483,0.12039105047128834,0.11750040256770833,0.10713902520561011,0.11954272715787635,0.1255127071451389,0.1301783198467559,0.13975386867782288,0.13109204055459106,0.12540914578205892,0.12563439166708293,0.12791338862498103,0.13285962282141364,0.13390036306598288,0.15172598212848895,0.16086722657729113,0.16397021354543964,0.1528082137744836,0.15649319821982569,MX,Americas,Mexico,3587000000.0,3963000000.0,4554000000.0,4834000000.0,5192000000.0,6365000000.0,6685000000.0,7087000000.0,7252000000.0,8034000000.0,8951000000.0,9387000000.0,9918000000.0,10246000000.0,8737000000.0,9001000000.0,9704000000.0,10735000000.0,11970000000.0,12556000000.0,12668000000.0,12823000000.0,13647000000.0,14073000000.0
124,MHL,,,,,,,,,,,,,,,,,,,,,,,,,50457.0,50533.0,50450.0,50356.0,50423.0,50753.0,51422.0,52370.0,53456.0,54476.0,55258.0,55767.0,56051.0,56174.0,56250.0,56366.0,56531.0,56717.0,56938.0,57179.0,57439.0,57735.0,58058.0,58413.0,,,,,,,,,,,,,,,,,,,,,,,,,MH,Oceania,Marshall Islands,,,,,100000.0,200000.0,300000.0,300000.0,300000.0,400000.0,25500000.0,23100000.0,24300000.0,24500000.0,24550000.0,21990000.0,23800000.0,25500000.0,24700000.0,23800000.0,26200000.0,27000000.0,27600000.0,31400000.0
125,MKD,,,,,,,,,,,,,,,,,,,,,,,,,1983252.0,1989443.0,1999598.0,2012057.0,2024394.0,2034819.0,2042842.0,2048928.0,2053426.0,2057048.0,2060273.0,2063131.0,2065426.0,2067313.0,2069039.0,2070741.0,2072487.0,2074278.0,2076067.0,2077775.0,2079328.0,2080745.0,2081996.0,2082958.0,,,,,,,,,,,,,,,,,,,,,,,,,MK,Europe,North Macedonia,27000000.0,30000000.0,33000000.0,39000000.0,42000000.0,58000000.0,60000000.0,60000000.0,71000000.0,85000000.0,97000000.0,110000000.0,147000000.0,190000000.0,150000000.0,131000000.0,159000000.0,153000000.0,168000000.0,186000000.0,189000000.0,204000000.0,233000000.0,282000000.0
126,MLI,,,,,,,,,,,,,,,,,,,,,,,,,9585653.0,9837571.0,10094368.0,10360561.0,10642936.0,10946445.0,11271600.0,11616887.0,11982695.0,12369070.0,12775516.0,13203378.0,13651464.0,14113577.0,14581429.0,15049353.0,15514591.0,15979499.0,16449864.0,16934220.0,17438778.0,17965429.0,18512394.0,19077690.0,,,,,,,,,,,,,,,,,,,,,,,,,ML,Africa,Mali,74000000.0,69000000.0,65000000.0,67000000.0,65000000.0,66000000.0,65000000.0,62000000.0,94000000.0,125000000.0,133000000.0,196000000.0,201000000.0,228000000.0,191000000.0,167000000.0,171000000.0,164000000.0,189000000.0,231000000.0,207000000.0,213000000.0,220000000.0,
127,MLT,163000.0,168000.0,172000.0,167000.0,179000.0,200000.0,179000.0,157000.0,174000.0,203000.0,225000.0,257000.0,280000.0,261000.0,264000.0,294000.0,309000.0,331000.0,363000.0,391000.0,428000.0,497000.0,573000.0,667000.0,377419.0,379905.0,382791.0,385287.0,387578.0,390087.0,393028.0,395969.0,398582.0,401268.0,403834.0,405308.0,406724.0,409379.0,412477.0,414508.0,416268.0,420028.0,425967.0,434558.0,445053.0,455356.0,467999.0,484630.0,0.4318807479220707,0.4422158171121728,0.44933135836526983,0.4334431216210254,0.46184251944124793,0.5127061399123786,0.45543828938396247,0.3964956852682912,0.4365475611041141,0.5058963087014166,0.5571596249944284,0.6340856829867656,0.6884275331674551,0.6375510224022238,0.6400356868382965,0.7092746098989645,0.7423102424399666,0.7880427019151104,0.8521786898985133,0.8997648185052398,0.9616832152575087,1.091453719726983,1.224361590516219,1.376307698656707,MT,Europe,Malta,237000000.0,244000000.0,216000000.0,221000000.0,231000000.0,224000000.0,204000000.0,180000000.0,238000000.0,291000000.0,311000000.0,362000000.0,284000000.0,307000000.0,291000000.0,309000000.0,333000000.0,339000000.0,384000000.0,397000000.0,368000000.0,408000000.0,472000000.0,518000000.0
128,MMR,,,,,,,,,,,,,,,,,,,,,,,,,43901598.0,44452206.0,45027233.0,45611220.0,46181077.0,46719701.0,47225120.0,47702171.0,48148902.0,48564484.0,48949924.0,49301050.0,49621475.0,49929642.0,50250367.0,50600818.0,50990615.0,51413698.0,51852451.0,52280807.0,52680726.0,53045226.0,53382581.0,53708395.0,,,,,,,,,,,,,,,,,,,,,,,,,MM,Asia,Myanmar,18000000.0,28000000.0,38000000.0,31000000.0,26000000.0,30000000.0,32000000.0,34000000.0,36000000.0,32000000.0,34000000.0,40000000.0,39000000.0,49700000.0,52000000.0,53000000.0,132000000.0,265000000.0,131000000.0,119000000.0,146000000.0,201000000.0,136000000.0,118000000.0
129,MNE,,,,,,,,,,,,,,,,,,,,,,,,,611712.0,611003.0,609520.0,607662.0,606001.0,604950.0,607389.0,609828.0,612267.0,613353.0,614261.0,615025.0,615875.0,616969.0,618294.0,619428.0,620079.0,620601.0,621207.0,621810.0,622159.0,622303.0,622373.0,622227.0,,,,,,,,,,,,,,,,,,,,,,,,,ME,Europe,Montenegro,,,,,,,,,,,,,58000000.0,80000000.0,76000000.0,72000000.0,70000000.0,67000000.0,81000000.0,79000000.0,68000000.0,91000000.0,91000000.0,73000000.0
130,MNG,,,,,,,,,,,,,,,,,,,,,,,,,2298020.0,2316568.0,2335734.0,2355664.0,2376225.0,2397418.0,2419588.0,2443271.0,2468762.0,2496391.0,2526424.0,2558856.0,2593820.0,2631898.0,2673796.0,2719896.0,2770362.0,2824699.0,2881792.0,2940108.0,2998439.0,3056359.0,3113779.0,3170208.0,,,,,,,,,,,,,,,,,,,,,,,,,MN,Asia,Mongolia,22000000.0,37000000.0,19000000.0,50000000.0,45000000.0,54000000.0,59000000.0,125000000.0,144000000.0,207000000.0,142000000.0,196000000.0,218000000.0,249000000.0,242000000.0,319000000.0,460000000.0,558000000.0,643000000.0,529000000.0,473000000.0,536000000.0,618000000.0,822000000.0
131,MNP,,,,,,,,,,,,,,,,,,,,,,,,,45870.0,47521.0,50056.0,52997.0,55636.0,57453.0,58321.0,58420.0,57947.0,57246.0,56542.0,55882.0,55219.0,54625.0,54193.0,53971.0,54012.0,54311.0,54784.0,55305.0,55780.0,56188.0,56562.0,56882.0,,,,,,,,,,,,,,,,,,,,,,,,,MP,Oceania,Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,
132,MOZ,,,,,,,,,,,,,,,,,,,,,,,,,15483286.0,15960442.0,16397183.0,16813949.0,17244188.0,17711927.0,18221888.0,18764155.0,19331100.0,19910552.0,20493925.0,21080110.0,21673316.0,22276596.0,22894710.0,23531574.0,24187487.0,24862648.0,25560725.0,26286163.0,27042002.0,27829942.0,28649007.0,29495962.0,,,,,,,,,,,,,,,,,,,,,,,,,MZ,Africa,Mozambique,,68000000.0,82000000.0,97000000.0,140000000.0,122000000.0,132000000.0,115000000.0,141000000.0,140000000.0,187000000.0,196000000.0,209000000.0,241000000.0,247000000.0,247000000.0,264000000.0,247000000.0,313000000.0,331000000.0,322000000.0,290000000.0,237000000.0,135000000.0
133,MRT,,,,,,,,,,,,,,,,,,,,,,,,,2313630.0,2372901.0,2433563.0,2496216.0,2561585.0,2630219.0,2702400.0,2778099.0,2857148.0,2939247.0,3024194.0,3111906.0,3202517.0,3296238.0,3393409.0,3494195.0,3598648.0,3706554.0,3817494.0,3930896.0,4046301.0,4163534.0,4282574.0,4403319.0,,,,,,,,,,,,,,,,,,,,,,,,,MR,Africa,Mauritania,30000000.0,41000000.0,53000000.0,47000000.0,55000000.0,,,,,,,,,,,,,101000000.0,105000000.0,112000000.0,73000000.0,74000000.0,61000000.0,38000000.0
134,MUS,107000.0,120000.0,132000.0,143000.0,154000.0,163000.0,161000.0,162000.0,161000.0,180000.0,183000.0,186000.0,213000.0,226000.0,196000.0,212000.0,219000.0,237000.0,228000.0,223000.0,242000.0,260000.0,283000.0,296000.0,1122457.0,1133996.0,1148284.0,1160421.0,1175267.0,1186873.0,1196287.0,1204621.0,1213370.0,1221003.0,1228254.0,1233996.0,1239630.0,1244121.0,1247429.0,1250400.0,1252404.0,1255882.0,1258653.0,1260934.0,1262605.0,1263473.0,1264613.0,1265303.0,0.09532659157544565,0.10582047908458231,0.11495414026495188,0.12323113766469239,0.131034054389343,0.137335671129093,0.13458308917508927,0.1344821317244179,0.13268829788110797,0.14741978520937296,0.14899198374277633,0.15072982408370852,0.1718254640497568,0.18165435677076425,0.15712317093798525,0.1695457453614843,0.1748637021280673,0.18871199682772744,0.18114603468946563,0.17685303116578663,0.19166722767611408,0.20578199929875826,0.2237838769647315,0.2339360611647961,MU,Africa,Mauritius,184000000.0,205000000.0,194000000.0,203000000.0,210000000.0,203000000.0,216000000.0,223000000.0,236000000.0,277000000.0,295000000.0,347000000.0,384000000.0,489000000.0,384000000.0,423000000.0,427000000.0,394000000.0,458000000.0,503000000.0,616000000.0,683000000.0,738000000.0,723000000.0
